"","V1","V2"
"71788",62879,1531
"71789",62879,5314
"71790",62879,62562
"71791",62879,13052
"71792",62879,36160
"71793",62879,7704
"71794",62879,36162
"71795",62879,160
"71796",62879,10322
"71797",62879,5367
"71798",62879,27660
"71799",62879,5316
"71800",62879,1113
"71801",62879,159
"71802",62879,4151
"71803",62879,10859
"71804",62879,31109
"71805",62879,13260
"71806",62879,158
"71808",62885,2353
"71809",62885,1130
"71810",62885,1605
"71811",62885,37688
"71812",62885,1606
"71813",62885,2646
"71814",62885,32646
"71815",62885,17531
"71816",62885,1125
"71817",62885,74203
"71818",62885,36807
"71819",62885,14397
"71820",62885,36808
"71821",62885,4181
"71822",62885,863
"71852",62775,51881
"71853",62775,19879
"71854",62775,40537
"71855",62775,40339
"71858",62775,76980
"71860",62775,77261
"71866",62775,49506
"71882",62901,34445
"71883",62901,64839
"71917",62913,22808
"72048",49263,9889
"72619",62718,20762
"72620",62718,67766
"72621",62718,80886
"72622",62718,80517
"72623",62718,79914
"72630",8557,5852
"72631",8557,12660
"72632",8557,12653
"72633",8557,12658
"72634",8557,7903
"72666",63192,83392
"72667",22951,76500
"72668",63192,83393
"72669",63192,83394
"72670",63192,83395
"72671",63192,83396
"72672",63192,83397
"72673",63192,83391
"72674",63192,83390
"72676",63192,57016
"72677",63192,52461
"72678",63192,83389
"72679",63192,83388
"72680",63192,52237
"72681",63192,83387
"72682",63192,52236
"72683",63192,83386
"72684",63192,52234
"73083",63367,70944
"73084",63367,66396
"73087",63367,78109
"73118",58743,15112
"73120",58743,78692
"73121",58743,70401
"73296",2503,9190
"73297",2503,9187
"73298",2503,9191
"73299",2503,9188
"73401",63432,35971
"73403",63435,35606
"73404",63435,67734
"73550",62729,75135
"73551",62729,52324
"73552",62729,16252
"73553",62729,82841
"73575",62729,81637
"73576",62729,81636
"73577",62729,81633
"73578",62729,81635
"73579",62729,78690
"73580",62729,76708
"73581",62729,76707
"73582",62729,64743
"73583",62729,76706
"73584",62729,51834
"73585",62729,50470
"73719",45,76955
"73720",45,74613
"73721",45,74612
"73740",10501,74161
"73742",63367,71612
"73901",62729,84345
"73937",60945,78315
"73938",60945,21488
"73939",62729,81399
"73966",63192,75187
"74541",60287,21723
"74542",60287,21729
"74543",60287,13248
"74544",60287,21731
"74545",60287,13258
"74546",60287,13254
"74547",60287,21728
"74548",60287,21733
"74549",60287,21732
"74550",60287,35837
"74551",60287,13256
"74552",60287,10968
"74553",60287,13253
"74554",60287,13257
"74555",60287,42765
"74556",60287,36786
"74557",60287,36774
"74558",60287,36777
"74559",60287,13255
"74560",60287,36780
"74561",60287,40891
"74562",60287,36764
"74563",60287,36784
"74564",60287,36799
"74565",60287,40512
"74566",60287,40508
"74567",60287,36805
"74568",60287,36779
"74569",60287,36772
"74570",60287,36800
"74571",60287,36741
"74572",60287,36797
"74573",60287,36768
"74574",60287,36804
"74575",60287,24908
"74576",60287,24902
"74577",60287,36798
"74578",60287,24912
"74579",60287,36794
"74580",60287,42753
"74581",60287,22458
"74582",60287,24903
"74583",60287,10375
"74584",60287,21726
"74585",60287,21725
"74586",60287,4617
"74587",60287,21727
"74588",60287,10964
"74589",60287,4616
"74590",60287,24905
"74591",60287,22459
"74592",60287,24907
"74593",60287,36789
"74594",60287,36783
"74595",60287,36803
"74596",60287,40890
"74597",60287,34818
"74598",60287,42779
"74599",60287,36740
"74600",60287,36787
"74601",60287,36775
"74602",60287,18303
"74603",60287,33902
"74604",60287,25533
"74605",60287,24901
"74606",60287,36791
"74607",60287,36792
"74608",60287,38660
"74609",60287,38891
"74610",60287,34013
"74611",60287,36793
"74612",60287,42243
"74613",60287,36802
"74614",60287,80954
"74615",60287,80955
"74616",60287,80956
"74617",60287,80957
"74618",60287,80959
"74619",60287,80961
"74620",60287,80962
"74621",60287,80964
"74622",60287,80965
"74623",60287,80966
"74624",60287,80967
"74625",60287,80972
"74626",60287,80974
"74627",60287,80975
"74628",60287,84158
"74629",60287,84157
"74939",63949,70
"75253",50743,50405
"75254",62323,21570
"75255",62323,21573
"75256",62323,21614
"75346",64072,83668
"75402",10699,83772
"75424",64104,23482
"75425",64104,524
"75426",64104,23484
"75428",62718,65045
"75429",62718,76036
"75451",51813,73508
"75453",60945,34156
"75454",60945,9319
"75640",64172,61879
"75708",11292,13210
"75709",11292,27434
"75710",11292,25902
"75711",11292,25257
"75794",64246,20762
"75795",11292,9058
"75796",11292,9059
"75813",11292,9077
"75819",11292,37373
"76035",64304,24737
"76036",64304,24736
"76037",64304,24739
"76038",64304,24738
"76039",64304,24741
"76040",64304,24740
"76041",64306,21418
"76216",57422,86244
"76217",57422,86245
"76218",57422,86246
"76219",57422,86247
"76220",57422,86248
"76221",57422,86249
"76222",57422,86250
"76223",57422,86251
"76224",57422,86252
"76225",57422,86253
"76352",59164,80605
"76353",59164,72613
"76354",59164,79064
"76355",59164,77760
"76356",59164,77195
"76357",59164,73513
"76358",59164,39908
"76359",59164,39910
"76360",59164,58582
"76361",59164,83674
"76362",59164,83675
"76363",59164,74135
"76364",59164,74138
"76635",60945,78779
"76696",50743,55222
"76697",50743,55231
"76698",50743,55236
"76699",50743,55237
"76818",50743,87354
"76819",50743,87349
"76820",50743,87351
"76821",50743,87352
"76928",64752,87352
"76929",64752,87349
"76930",64752,87354
"76931",64752,87351
"76932",64752,87418
"77060",64841,86006
"77061",64841,86008
"77062",64841,86009
"77071",54949,87655
"77072",54949,66557
"77166",966,2929
"77167",966,4594
"77168",966,17012
"77169",966,1089
"77170",966,20206
"77383",62323,87354
"77894",65223,13312
"77895",65223,27316
"77896",65223,24
"77897",65223,1548
"77930",61261,86247
"77931",61261,86244
"77932",61261,86245
"77933",61261,86246
"77934",61261,86248
"77935",61261,86249
"77936",61261,86250
"77937",61261,86251
"77938",61261,86252
"77939",61261,86253
"77940",61261,62347
"78000",65289,88324
"78001",65289,88325
"78002",65289,88326
"78003",65289,88328
"78004",65289,88329
"78097",65287,82798
"78198",60287,73034
"78200",60287,73036
"78201",60287,73041
"78202",60287,73044
"78203",60287,73045
"78204",60287,73046
"78205",60287,73048
"78206",60287,73049
"78207",60287,73050
"78382",65223,13659
"78393",65458,1382
"78643",65546,21578
"78644",65546,35974
"78645",65546,21613
"78646",65546,21615
"78647",65546,21581
"78648",65546,21571
"78649",65546,21580
"78650",65546,21575
"78651",65546,21415
"78652",65546,21418
"78653",65546,21416
"78654",65546,21576
"78655",65546,21577
"78656",65546,21579
"78657",65546,22519
"78658",65546,30118
"78659",65546,22520
"78660",65546,22460
"78661",65546,21574
"78773",65583,57049
"78774",65583,88546
"78775",65583,88592
"78971",64349,65104
"78972",64306,87754
"79035",64306,21637
"79161",30647,26875
"79344",62111,89244
"79345",62111,83531
"79346",62111,71397
"79347",62111,79101
"79348",62111,80605
"79349",62111,79064
"79350",62111,72613
"79351",62111,80260
"79352",62111,77760
"79353",62111,73513
"79354",62111,39908
"79355",62111,39910
"79356",62111,77195
"79357",62111,58582
"79424",65583,75829
"79425",65583,77068
"79461",59596,22907
"79462",59596,22479
"79463",59596,22370
"79464",59596,22480
"79465",59596,21569
"79466",59596,21417
"79467",59596,22478
"79468",59596,21613
"79507",64349,88383
"79578",51813,84273
"79579",51813,74867
"79660",6290,1640
"79695",17387,67858
"79696",17387,4220
"79697",17387,8411
"79698",17387,5890
"79868",8557,7904
"79869",8557,10082
"79945",66052,9064
"79946",66052,20423
"79947",66052,1089
"79948",66052,46536
"79949",66052,4971
"79956",65546,33671
"79957",65546,30859
"79958",65546,26659
"79959",65546,30861
"79960",65546,35253
"79961",65546,33174
"79962",65546,30864
"80009",65583,78205
"80010",65583,75293
"80060",66082,24746
"80061",66082,24747
"80137",65583,70458
"80395",62111,78227
"80446",66261,74212
"80447",66261,74213
"80484",59164,1692
"80538",66297,80155
"80543",66297,80141
"80544",66297,82001
"80545",66297,83400
"80546",66297,89236
"80547",66297,90072
"80548",66297,85334
"80559",66305,75995
"80709",59164,42396
"80710",59164,42402
"80711",59164,42414
"80712",59164,42416
"80716",59164,42393
"80734",66386,87354
"80735",66386,87352
"80736",66386,87349
"80737",66386,87351
"80766",62111,87626
"80767",62111,82841
"80768",62111,86060
"80769",62111,52979
"80770",62111,38390
"80771",62111,42574
"80918",66297,80157
"80919",66297,81012
"80987",50737,13838
"81031",66305,77743
"81032",66305,75276
"81033",66305,54043
"81034",66305,54054
"81229",63674,74102
"81230",63674,87371
"81233",63674,87377
"81234",63674,87341
"81265",62111,89887
"81266",66626,82378
"81267",66626,80461
"81268",66626,87250
"81355",66669,52336
"81399",62111,77875
"81515",66739,4181
"81579",66261,74207
"81631",66261,7496
"81637",66489,29298
"81638",66489,61882
"81639",66489,61879
"81732",67097,90000
"81733",62111,89688
"81764",62111,91207
"81771",67151,68521
"81772",67151,30499
"81773",67151,84111
"81784",966,32644
"81847",67230,89302
"81848",67230,89303
"81849",67230,89304
"81856",62111,91355
"81857",62111,87215
"81858",67282,14388
"81859",67282,23652
"81874",62111,73571
"81875",62111,78401
"81876",62111,82290
"81974",61261,90825
"81975",61261,90824
"81976",61261,90102
"82033",66810,4749
"82049",1338,89231
"82050",1338,89220
"82051",1338,89226
"82052",1338,89219
"82107",67545,87349
"82108",67545,87354
"82109",67545,67767
"82110",67545,67766
"82112",67559,22370
"82113",67559,21568
"82114",67559,21417
"82115",67559,21571
"82203",67559,22519
"82204",67559,30118
"82205",67559,33671
"82206",67559,22460
"82236",67626,7471
"82331",67545,82840
"82497",67559,30859
"82498",67559,30861
"82499",67559,30863
"82500",67559,30864
"82501",67559,33174
"82548",67877,90374
"82549",67877,82476
"82550",67877,74559
"82551",67877,54690
"82552",67877,54694
"82553",67877,40370
"82554",67877,77223
"82555",67877,40366
"82556",67877,26105
"82557",67877,40372
"82558",67877,50599
"82571",64349,90567
"82773",62111,90101
"82784",68191,26466
"82848",64349,84389
"82849",64349,84273
"82850",64349,83093
"82851",64349,91966
"82852",64349,73442
"82853",64349,91808
"82939",64349,92482
"82940",64349,89244
"83007",62111,92491
"83155",68108,37734
"83199",68434,67462
"83200",68434,9248
"83201",68434,9249
"83202",68434,6125
"83203",68434,9244
"83204",68434,5569
"83205",68434,9250
"83206",68434,8987
"83207",68434,9246
"83208",68434,26385
"83209",68434,9245
"83210",68434,9247
"83211",68434,45579
"83212",68434,29984
"83213",68434,9251
"83214",68434,1616
"83215",68434,8988
"83216",68434,5568
"83217",68434,5565
"83218",68434,5564
"83219",68434,5566
"83220",68434,5563
"83221",68434,5560
"83222",68434,5570
"83223",68434,5562
"83224",68434,5567
"83225",68434,19948
"83226",68434,36176
"83227",68434,5561
"83228",68434,5677
"83229",68434,8989
"83230",68434,8082
"83231",68434,35600
"83232",68434,131
"83233",68434,1680
"83234",68434,43923
"83235",68434,36582
"83236",68434,19785
"83237",68434,25511
"83238",68434,90312
"83239",68434,4338
"83240",68434,128
"83241",68434,77252
"83423",68434,16036
"83424",68434,8079
"83425",68434,8076
"83426",68434,8084
"83427",68434,8077
"83429",62111,41317
"83527",8981,25403
"83528",8981,92838
"83529",8981,92835
"83530",8981,92412
"83531",8981,92413
"83532",8981,92414
"83533",8981,92416
"83534",8981,92415
"83535",8981,91523
"83536",8981,91790
"83538",8981,92834
"83611",68604,11459
"83612",68604,11454
"83613",68604,41486
"83614",68604,11458
"83615",68604,29077
"83616",68604,23648
"83646",68604,11457
"83735",8142,5128
"83736",8142,3165
"83834",68693,59034
"83858",68693,73036
"83859",68693,73041
"83860",68693,73044
"83861",68693,73045
"83862",68693,73046
"83863",68693,73048
"83864",68693,73049
"83865",68693,73050
"83866",68693,73034
"83867",68693,74598
"83868",68693,74590
"83869",68693,74593
"83870",68693,74592
"83871",68693,74594
"83872",68693,74597
"83873",68693,87574
"83874",68693,75995
"83875",68693,54636
"83876",68693,54637
"83877",68693,54640
"83878",68693,54642
"83879",68693,54641
"83880",68693,54639
"83881",68693,55222
"83882",68693,77886
"83883",68693,77881
"83884",68693,77880
"83885",68693,77883
"83886",68693,77889
"83887",68693,87121
"83888",68693,87119
"83889",68693,87123
"83890",68693,87110
"83891",68693,87109
"83892",68693,87227
"83961",64349,92810
"83969",11396,59611
"84040",62111,92957
"84041",68802,77907
"84042",68802,68698
"84043",68802,77908
"84044",68802,77294
"84045",68802,77910
"84046",68802,78296
"84047",68802,78110
"84048",68802,28324
"84049",68802,50251
"84050",68802,36703
"84051",68802,36702
"84052",68802,68699
"84053",68802,77859
"84054",68802,68652
"84055",68802,77046
"84056",68802,75689
"84057",68802,28291
"84058",68802,77904
"84060",68802,54767
"84061",68802,54768
"84062",68802,54769
"84063",68802,54770
"84064",68802,54797
"84065",68802,54798
"84066",68802,54771
"84067",68802,54773
"84068",68802,54795
"84069",68802,54796
"84236",68854,47212
"84237",68854,4181
"84245",61744,83741
"84246",61744,22480
"84282",22951,84906
"84283",22951,84907
"84284",68878,58507
"84286",64349,93027
"84299",68844,93299
"84300",68844,61684
"84301",68844,61681
"84335",59887,33002
"84368",65583,25778
"84369",65583,25776
"84370",65583,43941
"84471",59164,57677
"84526",64349,93400
"84716",62111,92482
"84717",62111,93027
"84918",69198,18236
"85080",2271,56333
"85166",62111,94429
"85218",69395,14742
"85240",61261,94442
"85268",60287,86074
"85269",60287,84511
"85270",62111,94521
"85271",65144,94521
"85280",64349,94521
"85293",69437,22370
"85294",69437,21569
"85295",69437,35974
"85296",69437,21418
"85396",61744,5061
"85503",60945,8074
"85511",69572,84792
"85533",68143,35088
"85554",69598,67023
"85555",69598,1089
"85556",69610,84323
"85574",69598,11448
"85576",69598,78372
"85581",62111,95029
"85583",69598,46987
"85681",69656,58507
"85682",69656,80605
"85684",69656,91355
"85692",69656,84374
"85874",61261,95248
"85880",39016,9064
"85881",39016,9067
"85882",39016,4640
"85883",39016,24035
"85884",39016,7334
"85885",39016,31856
"86265",33567,94521
"86278",69924,67860
"86279",69924,67858
"86280",69924,53832
"86310",69950,94531
"86311",64349,94429
"86350",69965,68013
"86351",69965,15808
"86352",69965,15767
"86353",65583,26894
"86354",65583,25779
"86355",69965,13607
"86356",69965,13608
"86357",69965,13606
"86358",69965,13609
"86359",69965,79298
"86360",69965,77024
"86361",69965,92633
"86362",69965,93094
"86363",69965,77040
"86378",62323,88546
"86395",69965,55222
"86396",69965,55223
"86397",69965,55225
"86398",69965,55227
"86399",69965,55230
"86400",69965,55231
"86401",69965,55232
"86402",69965,55234
"86403",69965,55236
"86404",69965,55237
"86405",69965,50405
"86441",65583,37332
"86536",62111,96107
"86605",48781,9063
"86606",48781,47458
"86607",48781,9067
"86613",64349,96407
"86616",62111,96407
"86706",66297,94508
"86716",62111,84389
"86786",70397,88952
"86809",50806,92491
"86810",50806,80605
"86811",50806,41812
"86812",50806,87352
"86974",70522,88368
"87056",65696,5201
"87066",70549,95947
"87067",70549,95951
"87068",70549,95953
"87069",70549,97257
"87070",70549,92838
"87084",66297,7299
"87097",70566,97292
"87351",8981,25406
"87352",8981,97257
"87524",66297,82791
"87525",66297,85333
"87526",66297,83660
"87527",66297,81209
"87528",66297,81016
"87529",66297,80149
"87530",66297,81011
"87531",66297,80682
"87630",67404,24749
"87631",67404,26605
"87688",66305,78779
"87689",66305,94330
"87718",70897,72613
"87753",66336,41145
"87755",66336,61882
"87756",66336,22906
"87768",66305,98014
"87840",71083,78225
"87841",71083,78235
"87842",71083,97470
"87843",71083,12040
"87844",71083,78237
"87845",71083,64839
"87847",71083,78236
"87989",71031,75964
"87990",71031,75930
"87999",71031,75959
"88013",71031,72745
"88014",71031,9862
"88194",71211,3640
"88196",71211,13052
"88202",71211,2402
"88203",71211,46536
"88204",71211,14938
"88313",61500,79198
"88324",71211,9069
"88327",70885,76557
"88328",70885,54992
"88329",70885,50528
"88330",70885,50527
"88331",70885,49972
"88332",70885,50526
"88333",70885,49017
"88334",70885,49013
"88335",70885,49014
"88336",70885,54994
"88337",70885,54991
"88338",70885,84263
"88445",71211,9065
"88446",71211,9062
"88496",71231,94521
"88987",71211,96721
"88999",73483,22807
"89014",73405,99016
"89015",73405,99017
"89016",73405,99018
"89017",73405,99019
"89018",73405,99208
"89019",73405,99209
"89095",59965,25104
"89409",55627,94259
"89410",55627,86105
"89545",64498,66387
"89552",5780,92491
"89658",54984,84574
"89659",54984,85424
"89660",54984,85429
"89782",67859,19865
"89970",23105,57357
"90416",65583,99739
"90491",69610,88848
"90492",69610,88844
"90495",22951,84323
"90519",62111,33690
"90523",74338,33811
"90524",74338,12187
"90525",74338,24415
"90526",74338,30608
"90527",74338,38328
"90528",74338,78678
"90529",74338,22117
"90530",74338,35896
"90531",74338,28244
"90532",74338,78481
"90533",74338,22118
"90534",74338,32236
"90535",51813,81047
"90536",51813,79314
"90538",51813,78956
"90539",51813,78632
"90540",51813,76618
"90541",51813,76619
"90542",51813,75653
"90543",51813,67325
"90544",51813,67326
"90597",11396,100631
"90729",21415,72806
"90734",21415,72807
"90888",66305,101193
"90889",66305,101201
"90955",74741,100826
"90967",69965,101359
"91008",29897,45376
"91057",74422,100826
"91082",48860,7785
"91102",29897,60311
"91571",65583,99189
"91572",65583,99482
"91573",65583,100570
"91774",75113,7950
"91775",75113,69199
"91883",62111,102294
"91946",62111,101761
"92027",70385,87354
"92142",58920,94955
"92290",69790,69985
"92291",69790,5314
"92292",69790,24757
"92293",69790,14387
"92294",69790,25682
"92295",69790,84091
"92296",69790,6887
"92297",69790,7706
"92298",69790,1467
"92299",69790,14389
"92730",75305,102901
"92731",75305,102446
"92732",75305,102447
"93034",11396,100381
"93035",11396,100377
"93053",23275,3816
"93229",75486,64775
"93230",75486,8215
"93256",61810,103120
"93310",62323,103388
"93311",62323,99859
"93312",62323,50785
"93313",62323,55221
"93352",62008,35974
"93353",62008,21575
"93354",62008,22906
"93355",62008,22384
"93356",62008,22385
"93357",62008,22386
"93447",75708,103903
"93448",75708,103905
"93449",75708,103904
"93450",75708,103906
"93451",75708,103907
"93452",75708,103908
"93453",75708,103909
"93454",75708,103910
"93455",75708,103911
"93456",75708,103916
"93457",75708,103913
"93458",75708,103912
"93459",75708,103915
"93460",75708,103914
"93499",74514,73647
"93506",75742,56982
"93507",75742,99552
"93508",75742,73955
"93509",75742,56975
"93510",75742,83765
"93511",75742,42779
"93512",75742,42501
"93513",75742,42765
"93514",75742,42236
"93515",75742,73956
"93516",75742,42243
"93517",75742,83768
"93518",75742,42747
"93519",75742,42240
"93520",75742,42504
"93521",75742,83753
"93522",75742,42753
"93523",75742,79323
"93524",75742,44553
"93525",75742,42756
"93526",75742,44554
"93527",75742,50410
"93528",75742,42771
"93529",75742,83761
"93530",75742,50412
"93531",75742,83764
"93532",75742,50415
"93533",75742,44560
"93534",75742,50424
"93535",75742,56970
"93536",75742,99551
"93537",75742,73953
"93538",75742,83763
"93539",75742,83767
"93540",75742,56973
"93541",75742,73954
"93611",60287,3639
"93612",60287,3392
"93613",60287,37472
"93614",60287,57416
"93615",60287,69986
"93616",62323,104058
"93640",4433,96107
"93651",75767,72826
"93652",75767,70779
"93654",75767,67560
"93655",75767,50923
"93656",75767,45609
"93664",75767,35272
"93767",75767,50520
"93898",75767,97567
"93974",69965,3639
"93975",69965,18384
"93976",69965,7702
"94127",75972,104488
"94128",75972,55327
"94131",75972,48741
"94133",75972,44146
"94134",75972,44186
"94135",75972,55332
"94136",75972,51624
"94137",75972,44164
"94138",75972,52234
"94139",75972,52237
"94140",75972,83387
"94141",75972,83388
"94142",75972,83389
"94322",65583,99188
"94415",62111,69558
"94439",76172,94545
"94592",60945,88140
"94593",60945,41758
"94594",60945,77886
"94595",60945,92924
"94596",60945,10370
"94597",60945,70219
"94598",60945,29216
"94599",60945,97397
"94600",60945,100759
"94601",60945,36197
"94602",60945,841
"94722",75873,50492
"94906",76410,3654
"94907",76410,74204
"94923",76439,52435
"94924",76439,52440
"94925",76439,52438
"94926",76439,52439
"94927",76439,52444
"94928",76439,52447
"94929",76439,52448
"94930",76439,52449
"94931",76439,18384
"94932",76439,7706
"94933",76439,25682
"95066",76490,104621
"95067",76490,104622
"95068",76490,104889
"95069",76490,105839
"95070",33567,39910
"95095",65583,55328
"95096",65583,98800
"95097",65583,98798
"95098",65583,99185
"95182",76544,105859
"95237",69965,106055
"95238",69965,106056
"95239",69965,106057
"95240",69965,106059
"95241",69965,106060
"95242",69965,106062
"95243",69965,106063
"95244",69965,106064
"95245",69965,106065
"95246",69965,106066
"95294",49317,8810
"95295",49317,8811
"95296",49317,8813
"95297",49317,8815
"95298",69965,106124
"95299",69965,106118
"95327",49317,79426
"95360",76670,78083
"95361",76670,27779
"95362",76670,55326
"95363",76670,4387
"95364",76670,4384
"95365",76670,4389
"95366",76670,4385
"95372",76684,95973
"95373",76684,95975
"95374",76684,95976
"95375",76684,106085
"95376",76684,106086
"95476",76342,62797
"95477",76342,98368
"95478",76342,438
"95480",76342,58229
"95697",66305,105631
"95698",66305,103592
"95699",66305,104802
"95700",66305,103586
"95701",66305,105627
"95702",66305,104808
"95703",66305,104805
"95708",62323,106675
"95711",62323,105628
"95766",76796,66457
"95789",3381,4126
"95946",75286,104634
"95947",75286,71413
"95948",75286,77760
"95949",75286,80260
"95950",75286,91355
"95951",75286,92957
"95952",75286,79064
"95953",75286,101144
"95954",75286,48571
"95955",75286,48316
"96020",66305,107017
"96021",60287,105726
"96022",60287,47303
"96023",60287,47300
"96024",60287,98188
"96025",60287,98174
"96026",60287,98187
"96027",60287,98191
"96028",60287,98184
"96029",60287,100757
"96030",60287,31980
"96031",60287,106966
"96032",60287,106967
"96036",60287,73561
"96037",60287,80597
"96038",60287,58210
"96039",60287,58204
"96059",62111,106345
"96061",66305,106725
"96062",66305,91869
"96076",65144,94429
"96077",65144,87354
"96106",60945,104488
"96107",2188,7290
"96143",2188,12987
"96144",2188,12987
"96145",2188,6621
"96146",2188,11555
"96245",60287,106212
"96280",60287,36847
"96281",60287,106850
"96298",22930,104390
"96299",22930,78205
"96300",22930,75293
"96304",60287,19283
"96305",60287,17080
"96306",60287,75842
"96307",60287,43196
"96358",60287,107404
"96421",60287,103151
"96428",60287,24955
"96429",76342,61879
"96431",60287,103766
"96432",60287,100653
"96433",60287,36175
"96434",60287,36776
"96435",60287,37727
"96436",60287,89063
"96437",60287,99088
"96438",60287,90190
"96439",60287,77743
"96440",60287,51640
"96441",60287,51645
"96445",60287,77567
"96446",60287,103120
"96447",60287,77735
"96448",60287,41758
"96449",60287,41759
"96450",60287,42191
"96451",60287,42055
"96452",60287,41761
"96453",60287,47928
"96454",60287,52589
"96455",60287,52810
"96456",60287,92926
"96457",60287,92862
"96488",60287,22241
"96489",60287,107017
"96490",60287,105627
"96491",60287,105628
"96492",60287,105863
"96493",60287,104803
"96494",60287,88350
"96495",60287,105320
"96496",60287,105326
"96499",60287,100346
"96500",60287,95789
"96501",60287,101123
"96502",60287,83086
"96503",60287,105370
"96504",60287,95203
"96505",60287,95200
"96506",60287,95201
"96507",60287,56889
"96508",60287,93903
"96509",60287,72592
"96511",60287,26977
"96512",60287,77070
"96513",60287,44678
"96514",60287,38284
"96515",60287,99834
"96517",60287,72472
"96518",60287,104101
"96519",60287,70460
"96520",60287,70212
"96521",60287,100373
"96522",60287,88950
"96523",60287,107583
"96526",60287,40333
"96527",60287,104129
"96528",60287,92483
"96529",60287,32213
"96530",60287,104515
"96531",60287,104918
"96532",60287,27585
"96533",60287,27586
"96534",60287,53703
"96535",60287,53710
"96536",60287,53717
"96550",60287,100920
"96551",60287,100925
"96552",60287,100923
"96553",60287,100917
"96554",60287,35376
"96555",60287,24276
"96556",60287,33549
"96557",60287,45501
"96558",60287,105168
"96559",60287,70880
"96560",60287,27678
"96561",60287,94299
"96562",60287,82833
"96563",60287,57463
"96564",60287,57464
"96565",60287,57465
"96566",60287,57692
"96567",60287,57462
"96568",60287,90435
"96569",60287,70214
"96570",60287,69610
"96571",60287,29213
"96572",60287,70227
"96573",60287,77347
"96574",60287,70219
"96575",60287,70230
"96576",60287,77349
"96577",60287,44847
"96578",60287,21269
"96579",60287,15971
"96580",60287,99192
"96581",60287,40374
"96582",60287,104664
"96583",60287,60805
"96584",60287,35366
"96585",60287,105227
"96586",60287,50995
"96587",60287,87575
"96588",60287,87574
"96589",60287,100639
"96590",60287,29707
"96591",60287,38049
"96592",60287,51040
"96593",60287,71886
"96594",60287,26287
"96600",60287,83985
"96601",60287,99551
"96602",60287,83753
"96603",60287,56973
"96604",60287,39561
"96605",60287,39562
"96606",60287,41240
"96607",60287,28848
"96608",60287,22443
"96609",60287,93262
"96610",60287,93860
"96611",60287,97096
"96612",60287,97749
"96613",60287,28974
"96614",60287,69683
"96615",60287,21168
"96616",60287,71159
"96617",60287,40104
"96618",60287,1942
"96619",60287,1943
"96620",60287,76661
"96621",60287,78435
"96622",60287,49723
"96623",60287,105998
"96624",60287,101618
"96625",60287,101617
"96637",60287,6667
"96638",60287,6668
"96639",60287,42328
"96640",60287,50308
"96641",60287,26894
"96642",60287,42445
"96643",60287,11247
"96644",60287,11250
"96645",60287,11252
"96646",60287,92429
"96647",60287,50828
"96648",60287,52742
"96649",60287,83662
"96650",60287,105173
"96651",60287,105175
"96652",60287,52674
"96653",60287,70775
"96654",60287,106981
"96655",60287,18613
"96656",60287,107838
"96657",60287,107847
"96658",60287,107839
"96659",60287,2000
"96660",60287,28453
"96661",60287,23996
"96662",60287,105656
"96663",60287,94042
"96664",60287,67955
"96665",60287,1865
"96666",60287,45453
"96667",60287,85403
"96668",60287,71377
"96669",60287,101623
"96670",60287,101860
"96671",60287,68523
"96672",60287,83610
"96673",60287,105791
"96674",60287,99422
"96675",60287,72806
"96676",60287,74937
"96677",60287,107104
"96678",60287,36195
"96679",60287,64132
"96680",60287,84463
"96681",60287,72555
"96682",60287,37733
"96683",60287,36117
"96684",60287,37736
"96685",60287,22099
"96686",60287,76306
"96687",60287,78476
"96688",60287,103183
"96689",60287,35932
"96690",60287,64371
"96691",60287,83157
"96692",60287,83159
"96693",60287,84033
"96694",60287,104956
"96695",60287,78961
"96696",60287,76437
"96697",60287,82512
"96698",60287,105418
"96699",60287,85902
"96700",60287,73147
"96701",60287,99185
"96702",60287,99482
"96703",60287,104104
"96704",77259,20593
"96705",77259,15271
"96707",77259,60310
"96708",77259,1643
"96816",60287,102693
"96817",60287,93922
"96818",60287,105554
"96819",60287,87603
"96820",60287,23390
"96821",60287,100185
"96822",60287,22573
"96823",60287,3935
"96825",60287,76343
"96826",60287,95281
"96827",60287,89142
"96828",60287,101743
"96829",60287,62185
"96830",60287,99158
"96831",60287,102116
"96832",60287,87656
"96833",60287,70215
"96834",60287,107884
"96887",60287,66719
"96888",60287,101386
"96889",60287,101953
"96890",60287,101955
"96891",60287,104509
"96892",60287,96133
"96893",60287,96134
"96894",60287,96136
"96895",60287,104399
"96896",60287,79659
"96897",60287,14090
"96898",60287,69851
"96899",60287,107877
"96900",60287,107878
"96901",60287,45943
"96902",60287,2879
"96903",60287,14551
"96904",60287,1836
"96905",60287,97392
"96906",60287,94175
"96907",60287,32255
"96908",60287,51930
"96909",60287,82204
"96994",60287,11728
"96995",60287,104406
"96996",60287,30388
"97069",60287,69652
"97070",60287,58680
"97102",69965,50461
"97103",69965,50409
"97104",69965,50414
"97105",69965,50413
"97335",60287,76084
"97336",60287,107817
"97338",60287,83523
"97339",60287,89494
"97340",60287,18140
"97341",60287,75260
"97342",60287,14368
"97425",77509,33036
"97426",77509,33848
"97427",77509,12187
"97498",77509,33811
"97783",60945,92922
"98042",64284,90480
"98043",64284,89202
"98044",64284,90648
"98045",64284,84048
"98046",64284,82014
"98047",64284,76327
"98048",64284,78963
"98049",64284,75379
"98050",64284,60513
"98051",64284,72734
"98052",64284,73937
"98053",64284,62083
"98054",64284,60377
"98055",64284,53611
"98056",64284,34049
